2018-04-10 20:34:55,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,,
2018-04-10 20:34:59,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,,An Giang
2018-04-10 20:34:59,2018-05-02 21:58:19,6,Firefox,0,"",45,6932,,0,0,0,20,An Giang
2018-04-10 20:34:59,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,16,An Giang
2018-04-10 20:49:47,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,17,Bình Dương
2018-04-10 20:34:59,2018-04-16 00:06:15,3,Firefox,0,"",45,6932,1,0,0,0,17,Gia Lai
2018-04-10 20:34:55,2018-04-10 20:36:13,1,Outlook,0,"",45,6932,,0,0,0,18,Hà Nội
2018-04-10 20:34:55,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,20,Hà Nội
2018-04-10 20:34:59,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,17,Hà Nội
2018-04-10 20:34:59,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,,Hà Nội
2018-04-10 20:49:47,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,16,Hà Nội
2018-04-10 20:49:49,2018-04-14 23:16:49,1,Firefox,0,"",45,6932,,0,0,0,,Hà Nội
2018-04-10 20:49:47,2018-04-12 23:14:29,1,Firefox,0,"",45,6932,,0,0,0,16,Hải Dương
2018-04-10 20:34:59,2018-04-11 13:18:43,2,Firefox,0,"",45,6932,,0,0,0,17,Khánh Hòa
2018-04-10 20:34:59,2018-04-13 21:27:48,1,Firefox,0,"",45,6932,,0,0,0,18,Lâm Đồng
2018-04-10 20:34:59,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,,Lâm Đồng
2018-04-10 20:34:59,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,17,Nghệ An
2018-04-10 20:34:55,2018-04-12 13:38:06,1,Firefox,0,"",45,6932,,0,0,0,17,Quảng Trị
2018-04-10 20:34:55,2018-04-12 23:50:54,3,Apple Mail,1,iOS,45,6932,,0,0,0,25,Thành phố Hồ Chí Minh
2018-04-10 20:34:59,1970-01-01 10:00:00,0,,,,45,6932,,1,0,1,18,Thành phố Hồ Chí Minh
2018-04-10 20:34:59,2018-04-20 01:33:05,2,Firefox,0,"",45,6932,,0,0,0,18,Thành phố Hồ Chí Minh
2018-04-10 20:34:59,2018-04-10 23:28:42,2,Firefox,0,"",45,6932,1,0,0,0,17,Thái Bình
2018-04-10 20:34:59,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,18,Thừa Thiên - Huế
2018-04-10 20:34:59,2018-04-13 22:39:39,1,Outlook,0,"",45,6932,,0,0,0,17,Thừa Thiên - Huế
2018-04-10 20:49:47,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,17,Đắk Nông
2018-04-10 20:34:59,2018-05-06 13:19:22,1,Firefox,0,"",45,6932,1,0,0,0,,
2018-04-10 20:34:59,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,,
2018-04-10 20:49:47,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,,
